2014-04-30;162.239;
2014-05-01;179.385;
2014-05-02;131.570;
2014-05-03;176.939;
2014-05-04;170.561;
2014-05-05;160.500;
2014-05-06;171.753;
2014-05-07;167.807;
2014-05-08;165.747;
2014-05-09;193.156;
2014-05-10;140.303;
2014-05-11;234.922;
2014-05-12;198.102;
2014-05-13;137.983;
2014-05-14;120.686;
2014-05-15;210.162;
2014-05-16;198.787;
2014-05-17;194.451;
2014-05-18;185.028;
2014-05-19;211.647;
2014-05-20;197.815;
2014-05-21;192.890;
2014-05-22;174.796;
2014-05-23;217.329;
2014-05-24;182.841;
2014-05-25;191.833;
2014-05-26;201.472;
2014-05-27;147.496;
2014-05-28;170.536;
2014-05-29;177.677;
2014-05-30;173.499;
2014-05-31;169.658;
2014-06-01;159.689;
2014-06-02;176.123;
2014-06-03;241.126;
2014-06-04;221.967;
2014-06-05;165.879;
2014-06-06;129.157;
2014-06-07;166.308;
2014-06-08;170.245;
2014-06-09;184.606;
2014-06-10;173.280;
2014-06-11;168.143;
2014-06-12;171.062;
2014-06-13;163.442;
2014-06-14;163.385;
2014-06-15;150.586;
2014-06-16;184.476;
2014-06-17;138.026;
2014-06-18;197.517;
2014-06-19;152.542;
2014-06-20;208.828;
2014-06-21;189.567;
2014-06-22;209.787;
2014-06-23;190.852;
2014-06-24;165.806;
2014-06-25;171.121;
2014-06-26;195.720;
2014-06-27;196.903;
2014-06-28;192.357;
2014-06-29;189.460;
2014-06-30;181.056;
2014-07-01;170.127;
2014-07-02;192.583;
2014-07-03;154.121;
2014-07-04;158.732;
2014-07-05;159.041;
2014-07-06;167.294;
2014-07-07;167.680;
2014-07-08;182.684;
2014-07-09;178.774;
2014-07-10;169.328;
2014-07-11;169.077;
2014-07-12;167.513;
2014-07-13;168.580;
2014-07-14;178.460;
2014-07-15;170.041;
2014-07-16;173.585;
2014-07-17;179.587;
2014-07-18;170.900;
2014-07-19;168.889;
2014-07-20;170.852;
2014-07-21;169.214;
2014-07-22;218.469;
2014-07-23;230.064;
2014-07-24;209.492;
2014-07-25;215.823;
2014-07-26;174.528;
2014-07-27;187.724;
2014-07-28;179.141;
2014-07-29;185.945;
2014-07-30;176.875;
2014-07-31;58.421;
2014-08-01;160.754;
2014-08-02;178.902;
2014-08-03;167.659;
2014-08-04;189.523;
2014-08-05;174.427;
2014-08-06;200.276;
2014-08-07;170.450;
2014-08-08;176.122;
2014-08-09;123.807;
2014-08-10;135.756;
2014-08-11;191.588;
2014-08-12;154.124;
2014-08-13;149.869;
2014-08-14;165.245;
2014-08-15;149.755;
2014-08-16;196.892;
2014-08-17;162.763;
2014-08-18;165.355;
2014-08-19;203.755;
2014-08-20;205.581;
2014-08-21;206.602;
2014-08-22;221.153;
2014-08-23;192.876;
2014-08-24;242.204;
2014-08-25;125.017;
2014-08-26;178.572;
2014-08-27;192.978;
2014-08-28;203.766;
2014-08-29;233.247;
2014-08-30;190.672;
2014-08-31;174.495;
2014-09-01;129.826;
2014-09-02;182.497;
2014-09-03;173.244;
2014-09-04;185.421;
2014-09-05;168.555;
2014-09-06;166.523;
2014-09-07;169.330;
2014-09-08;176.430;
2014-09-09;149.495;
2014-09-10;176.262;
2014-09-11;150.335;
2014-09-12;167.543;
2014-09-13;177.938;
2014-09-14;167.468;
2014-09-15;161.060;
2014-09-16;153.746;
2014-09-17;159.934;
2014-09-18;187.431;
2014-09-19;210.779;
2014-09-20;208.550;
2014-09-21;221.192;
2014-09-22;180.787;
2014-09-23;171.161;
2014-09-24;175.929;
2014-09-25;183.111;
2014-09-26;170.456;
2014-09-27;168.450;
2014-09-28;179.887;
2014-09-29;57.957;
2014-09-30;218.463;
2014-10-01;176.461;
2014-10-02;175.416;
2014-10-03;168.737;
2014-10-04;159.159;
2014-10-05;176.409;
2014-10-06;152.322;
2014-10-07;198.049;
2014-10-08;171.867;
2014-10-09;177.976;
2014-10-10;186.295;
2014-10-11;162.531;
2014-10-12;183.021;
2014-10-13;192.380;
2014-10-14;186.801;
2014-10-15;181.112;
2014-10-16;177.299;
2014-10-17;191.804;
2014-10-18;226.447;
2014-10-19;248.768;
2014-10-20;253.338;
2014-10-21;252.618;
2014-10-22;252.830;
2014-10-23;226.590;
2014-10-24;116.952;
2014-10-25;218.188;
2014-10-26;96.613;
2014-10-27;80.870;
2014-10-28;88.360;
2014-10-29;112.303;
2014-10-30;110.591;
2014-10-31;112.262;
2014-11-01;236.018;
2014-11-02;221.498;
2014-11-03;141.438;
2014-11-04;87.506;
2014-11-05;117.908;
2014-11-06;208.016;
2014-11-07;221.555;
2014-11-08;208.545;
2014-11-09;194.508;
2014-11-10;216.217;
2014-11-11;180.176;
2014-11-12;163.625;
2014-11-13;181.649;
2014-11-14;177.967;
2014-11-15;178.423;
2014-11-16;189.539;
2014-11-17;175.617;
2014-11-18;173.204;
2014-11-19;170.368;
2014-11-20;167.353;
2014-11-21;170.548;
2014-11-22;166.643;
2014-11-23;179.361;
2014-11-24;204.105;
2014-11-25;189.183;
2014-11-26;175.587;
2014-11-27;182.783;
2014-11-28;179.209;
2014-11-29;170.122;
2014-11-30;195.090;
2014-12-01;178.788;
2014-12-02;164.441;
2014-12-03;218.864;
2014-12-04;233.187;
2014-12-05;176.432;
2014-12-06;171.737;
2014-12-07;193.742;
2014-12-08;209.631;
2014-12-09;184.668;
2014-12-10;174.464;
2014-12-11;187.283;
2014-12-12;184.648;
2014-12-13;193.897;
2014-12-14;174.354;
2014-12-15;159.604;
2014-12-16;101.155;
2014-12-17;236.316;
2014-12-18;245.504;
2014-12-19;186.752;
2014-12-20;181.403;
2014-12-21;200.070;
2014-12-22;209.713;
2014-12-23;164.680;
2014-12-24;164.801;
2014-12-25;215.261;
2014-12-26;194.840;
2014-12-27;181.665;
2014-12-28;193.956;
2014-12-29;189.552;
2014-12-30;192.284;
2014-12-31;173.787;
2015-01-01;166.364;
2015-01-02;178.036;
2015-01-03;206.998;
2015-01-04;171.278;
2015-01-05;169.288;
2015-01-06;183.212;
2015-01-07;158.234;
2015-01-08;165.517;
2015-01-09;174.087;
2015-01-10;165.096;
2015-01-11;173.943;
2015-01-12;207.579;
2015-01-13;121.888;
2015-01-14;190.445;
2015-01-15;223.348;
2015-01-16;217.490;
2015-01-17;208.910;
2015-01-18;196.607;
2015-01-19;189.301;
2015-01-20;216.401;
2015-01-21;198.076;
2015-01-22;170.582;
2015-01-23;145.347;
2015-01-24;160.895;
2015-01-25;187.802;
2015-01-26;173.143;
2015-01-27;209.571;
2015-01-28;145.616;
2015-01-29;203.541;
2015-01-30;209.394;
2015-01-31;155.538;
2015-02-01;58.275;
2015-02-02;213.923;
2015-02-03;196.975;
2015-02-04;235.199;
2015-02-05;202.066;
2015-02-06;156.829;
2015-02-07;154.050;
2015-02-08;157.200;
2015-02-09;158.982;
2015-02-10;150.956;
2015-02-11;185.168;
2015-02-12;203.451;
2015-02-13;187.856;
2015-02-14;159.671;
2015-02-15;151.414;
2015-02-16;171.375;
2015-02-17;174.284;
2015-02-18;167.390;
2015-02-19;172.577;
2015-02-20;186.181;
2015-02-21;151.869;
2015-02-22;155.467;
2015-02-23;158.387;
2015-02-24;158.387;
2015-02-25;130.577;
2015-02-26;138.718;
2015-02-27;172.010;
2015-02-28;149.115;
2015-03-01;173.726;
2015-03-02;180.796;
2015-03-03;194.611;
2015-03-04;200.163;
2015-03-05;206.736;
2015-03-06;178.998;
2015-03-07;178.988;
2015-03-08;185.476;
2015-03-09;174.228;
2015-03-10;195.669;
2015-03-11;177.640;
